date_time,snow_accum_24_hour_set_1,snow_depth_set_1,precip_accum_24_hour_set_1
2023-10-28 08:00,0.0,0.0,0.16
2023-10-29 08:00,0.0,0.0,0.33
2023-10-30 08:00,0.0,0.0,0.32
2023-10-31 08:00,0.0,0.0,0.0
2023-11-01 08:00,0.0,0.0,0.0
2023-11-02 08:00,0.0,0.0,0.0
2023-11-03 05:00,0.0,0.0,0.0
2023-11-04 08:00,0.0,0.0,0.0
2023-11-05 08:00,0.0,0.0,0.0
2023-11-06 08:00,0.0,0.0,0.0
2023-11-07 08:00,0.0,0.0,0.0
2023-11-08 08:00,0.0,0.0,0.0
2023-11-09 08:00,0.0,0.0,0.0
2023-11-10 05:00,0.0,0.0,0.0
2023-11-11 08:00,0.0,0.0,0.0
2023-11-12 08:00,0.0,0.0,0.0
2023-11-13 05:00,0.0,0.0,0.0
2023-11-14 05:00,0.0,0.0,0.0
2023-11-15 08:00,0.0,0.0,0.0
2023-11-16 05:00,0.0,0.0,0.0
2023-11-17 08:00,0.0,0.0,0.0
2023-11-18 08:00,0.0,0.0,0.001
2023-11-19 08:00,0.0,0.0,0.0
2023-11-20 08:00,0.0,0.0,0.0
2023-11-21 08:00,0.0,0.0,0.15
2023-11-22 08:00,0.0,0.0,0.1
2023-11-23 08:00,0.0,0.0,0.0
2023-11-24 08:00,0.0,0.0,0.0
2023-11-25 08:00,0.0,0.0,0.0
2023-11-26 08:00,0.0,0.0,0.0
2023-11-27 08:00,2.0,0.001,0.16
2023-11-28 08:00,0.001,0.001,0.01
2023-11-29 08:00,0.001,0.001,0.001
2023-11-30 08:00,0.0,0.0,0.0
2023-12-01 05:00,0.0,0.0,0.06
2023-12-02 08:00,0.0,0.0,0.45
2023-12-03 08:00,0.0,0.0,0.03
2023-12-04 08:00,0.0,0.0,0.09
2023-12-05 08:00,0.001,0.001,0.01
2023-12-06 08:00,0.001,0.001,0.16
2023-12-07 08:00,0.0,0.0,0.0
2023-12-08 05:00,0.0,0.0,0.0
2023-12-09 08:00,0.0,0.0,0.001
2023-12-10 08:00,0.0,0.0,0.0
2023-12-11 05:00,0.0,0.0,0.001
2023-12-12 06:00,0.0,0.0,0.0
2023-12-13 08:00,0.0,0.0,0.0
2023-12-14 08:00,0.0,0.0,0.0
2023-12-15 08:00,0.0,0.0,0.0
2023-12-16 08:00,0.0,0.0,0.0
2023-12-17 08:00,0.0,0.0,0.34
2023-12-18 08:00,0.001,0.001,0.05
2023-12-19 08:00,1.0,0.001,0.07
2023-12-20 08:00,0.0,0.0,0.0
2023-12-21 08:00,0.0,0.0,0.0
2023-12-22 08:00,0.0,0.0,0.001
2023-12-23 08:00,0.0,0.0,0.57
2023-12-24 08:00,0.0,0.0,0.02
2023-12-25 08:00,0.0,0.0,0.001
2023-12-26 08:00,0.0,0.0,0.18
2023-12-27 08:00,0.0,0.0,0.001
2023-12-28 08:00,0.0,0.0,0.23
2023-12-29 08:00,0.0,0.0,0.13
2023-12-30 08:00,0.0,0.0,0.06
2023-12-31 08:00,0.0,0.0,0.0
